Date;company;Date2;location;Date3;title
2017-11-15;Lumentum Operations LLC;2017-11-15;桃園市;2017-11-15;Software Engineer (Enterprise Apps Analyst 3)
2017-11-15;Deepblu Inc.;2017-11-15;台北市;2017-11-15;Data Analyst 數據分析師
2017-11-15;宏碁(Acer);2017-11-15;新北市 汐止區;2017-11-15;Software Engineer (Android)
2017-11-15;Deepblu_九星資訊股份有限公司;2017-11-15;台北市 信義區;2017-11-15;Data Analyst 數據分析師
2017-11-15;Lumentum Operations LLC;2017-11-15;桃園市;2017-11-15;Software Engineer (Enterprise Apps Analyst 3)
2017-11-15;國立台灣大學計算機及資訊網路中心;2017-11-15;台北市 大安區;2017-11-15;計資中心誠徵大學級約用人員1名(作業組)
2017-11-15;佳邦科技股份有限公司;2017-11-15;苗栗縣 竹南鎮;2017-11-15;資料分析工程師
2017-11-15;中國信託金融控股股份有限公司(中國信託);2017-11-15;台北市 南港區;2017-11-15;銀行_行政_大數據架構/開發系統分析師
2017-11-15;緯創軟體股份有限公司;2017-11-15;台北市 內湖區;2017-11-15;大數據資料分析師
2017-11-15;Lumentum Operations LLC;2017-11-15;桃園市;2017-11-15;BI Software Engineer(Enterprise Apps Analyst 3)
2017-11-15;瑞星管理顧問股份有限公司;2017-11-15;台北市;2017-11-15;自然語言處理科學家 (NLP)
2017-11-15;集雅科技;2017-11-15;台北市 松山區;2017-11-15;機器學習專家
2017-11-15;瑞星管理顧問股份有限公司;2017-11-15;台北市;2017-11-15;大數據系統研發工程師
2017-11-15;醫療財團法人辜公亮基金會和信治癌中心醫院;2017-11-15;台北市 北投區;2017-11-15;Python資料科學家
2017-11-15;創順科技有限公司;2017-11-15;台北市 內湖區;2017-11-15;Python 軟體工程師
2014-06-16;台灣新蛋股份有限公司;2014-06-16;台中市 西屯區;2014-06-16;Software Developer (Java)(台中)
2014-07-27;台灣新蛋股份有限公司;2014-07-27;高雄市 前鎮區;2014-07-27;Hadoop 軟體工程師(高雄)
2014-07-27;財團法人金屬工業研究發展中心;2014-07-27;高雄市 楠梓區;2014-07-27;海量資料系統開發工程師
2018-01-03;Lumentum Operations LLC;2018-01-03;桃園市;2018-01-03;Software Engineer (Enterprise Apps Analyst 3)
2018-01-03;東森整合行銷股份有限公司;2018-01-03;新北市 中和區;2018-01-03;數據工程師
2018-01-03;萬寶華企業管理顧問股份有限公司;2018-01-03;台北市;2018-01-03;IT Big Data Software Engineer (502 AHC)
2018-01-03;敦陽科技股份有限公司;2018-01-03;台北市 內湖區;2018-01-03;資深大數據平台開發工程師(台北)
2018-01-03;聯華電子股份有限公司(聯電);2018-01-03;台南市 新市區;2018-01-03;深度學習建模與開發工程師_南科
2018-01-03;Lumentum Operations LLC;2018-01-03;桃園市;2018-01-03;BI Engineer(Enterprise Apps Analyst 3)
2018-01-03;Alfred Labs Inc.;2018-01-03;台北市 中山區;2018-01-03;Machine Learning Researcher 機器學習研究員
2018-01-03;Synaptics;2018-01-03;台北市;2018-01-03;Staff SW Engineer
2018-01-03;honestbee;2018-01-03;台北市;2018-01-03;Business Intelligence Analyst
2018-01-03;Google;2018-01-03;台北市;2018-01-03;Software Engineer, Performance Modeling
2018-01-03;Google;2018-01-03;台北市;2018-01-03;Software Engineer, Virtual Prototyping
2014-10-13;Pharos 華思科技;2014-10-13;台北市;2014-10-13;雲端系統工程師 (Cloud System Engineer)
2014-10-13;RETair 港商新創公司;2014-10-13;台北市;2014-10-13;前端/演算法/QA工程師各一名
2014-10-13;Pharos 華思科技;2014-10-13;台北市;2014-10-13;雲端軟體工程師(Cloud Software Developer)
2014-10-24;瑞星管理顧問公司代招;2014-10-24;台北市 內湖區;2014-10-24;System Architect(知名外商)
2014-10-24;宏碁股份有限公司;2014-10-24;新北市 汐止區;2014-10-24;Technical support manager
2015-01-17;永慶房屋仲介股份有限公司;2015-01-17;台北市 大安區;2015-01-17;Big Data資深開發工程師
2015-01-17;三竹資訊股份有限公司;2015-01-17;台北市 中山區;2015-01-17;Web Developer
2015-01-17;RETair 港商新創公司;2015-01-17;台北市;2015-01-17;前端/QA/JAVA工程師/實習生(無經驗可)
2015-01-17;願境網訊股份有限公司;2015-01-17;台北市 南港區;2015-01-17;平台營運工程師 (PHP 工程師)
2015-01-17;願境網訊股份有限公司;2015-01-17;台北市 南港區;2015-01-17;資深平台營運工程師 (PHP工程師)
2015-01-17;鈊象電子股份有限公司;2015-01-17;新北市 五股區;2015-01-17;ACD_RD6_資料庫程式設計師
2014-10-28;RETair 港商新創公司;2014-10-28;台北市;2014-10-28;前端/演算法/QA工程師各一名
2014-10-28;台灣新蛋股份有限公司;2014-10-28;高雄市 前鎮區;2014-10-28;Hadoop 軟體工程師(高雄)
2014-12-10;國立台灣大學理學院--心理學系;2014-12-10;台北市 大安區;2014-12-10;國立臺灣大學心理學系黃從仁老師徵求專任助理
2014-12-10;網路家庭國際資訊股份有限公司;2014-12-10;台北市 大安區;2014-12-10;資深軟體工程師
2014-10-25;紅谷資訊股份有限公司;2014-10-25;台北市 中正區;2014-10-25;MIS程式設計師
2014-10-25;財團法人金屬工業研究發展中心;2014-10-25;高雄市 楠梓區;2014-10-25;海量資料工程師
2014-12-14;Blizzard Entertainment;2014-12-14;台北市;2014-12-14;Systems Administrator
2014-11-07;網路家庭國際資訊股份有限公司;2014-11-07;台北市 大安區;2014-11-07;網管工程師
2014-11-07;網路家庭國際資訊股份有限公司;2014-11-07;台北市 大安區;2014-11-07;網頁管理工程師
2014-11-07;網路家庭國際資訊股份有限公司;2014-11-07;台北市 大安區;2014-11-07;JAVA研發工程師
2014-11-07;網路家庭國際資訊股份有限公司;2014-11-07;台北市 大安區;2014-11-07;(PHP)軟體工程師
2014-11-10;台灣積體電路製造股份有限公司;2014-11-10;台中市 大雅區;2014-11-10;資訊工程類 - 資訊系統管理工程師(中科)
2014-11-10;台灣積體電路製造股份有限公司;2014-11-10;台南市 善化區;2014-11-10;資訊工程類 - 系統/軟體開發工程師(南科)
2015-01-05;台灣新蛋股份有限公司;2015-01-05;高雄市 前鎮區;2015-01-05;軟(韌)體設計工程師
2014-11-28;財團法人工業技術研究院;2014-11-28;新竹縣 竹東鎮;2014-11-28;2015年研發替代役_巨資中心_智慧商務巨量資料技術研發工程師
2015-01-10;敦陽科技股份有限公司;2015-01-10;台北市 內湖區;2015-01-10;Senior Software Developer (J2EE & Big Data)
2015-01-10;掌中乾坤網路科技股份有限公司;2015-01-10;台北市 松山區;2015-01-10;Hadoop軟體工程師
2015-01-10;網路家庭國際資訊股份有限公司;2015-01-10;台北市 大安區;2015-01-10;資深軟體工程師
2014-03-20;華亞科技股份有限公司;2014-03-20;桃園縣 龜山鄉;2014-03-20;資訊工程師【桃園青年安薪就業讚方案】
2014-03-20;和碩聯合科技股份有限公司;2014-03-20;台北市 北投區;2014-03-20;Hadoop軟體研發工程師_3215
2017-09-18;台灣積體電路製造;2017-09-18;新竹科學工業園區;2017-09-18;大數據分析/資料科學工程師
2017-09-18;NetBase Solutions;2017-09-18;台北市;2017-09-18;System/Network Engineer
2017-09-18;經緯智庫股份有限公司(MGR);2017-09-18;台北市;2017-09-18;Data Backend Engineer (Team Le
2018-01-06;Lumentum Operations LLC;2018-01-06;桃園市;2018-01-06;BI Engineer(Enterprise Apps Analyst 3)
2018-01-06;Microsoft;2018-01-06;台北市;2018-01-06;Cloud Solution Architect – Internet of Things
2018-01-06;歐立威科技股份有限公司;2018-01-06;台北市;2018-01-06;SAS/R語言統計分析規劃師
2018-01-06;國泰人壽;2018-01-06;台北市;2018-01-06;精算系統研發工程師
2018-01-06;中國信託金融控股股份有限公司(中國信託);2018-01-06;台北市 南港區;2018-01-06;銀行_風險_數據科學家
2018-01-06;富邦媒體科技股份有限公司(富邦momo);2018-01-06;台北市 內湖區;2018-01-06;D4000 機器學習/資料科學工程師
2018-01-06;台貿全球電子商務股份有限公司;2018-01-06;新北市 林口區;2018-01-06;雲端平台研發工程師
2018-01-06;萬寶華企業管理顧問股份有限公司;2018-01-06;台北市;2018-01-06;IT Big Data Software Engineer (502 AHC)
2018-01-06;鼎漢國際工程顧問股份有限公司;2018-01-06;台北市 信義區;2018-01-06;數據師、大數據分析師
2018-01-06;凌群電腦股份有限公司;2018-01-06;台北市 萬華區;2018-01-06;系統設計師(證券)
2018-01-06;敦陽科技股份有限公司;2018-01-06;台北市 內湖區;2018-01-06;副理(台北)
2018-01-06;東森整合行銷股份有限公司;2018-01-06;新北市 中和區;2018-01-06;數據工程師
2018-01-06;金貝科技有限公司;2018-01-06;台北市 內湖區;2018-01-06;高階運維工程師
2018-01-06;敦陽科技股份有限公司;2018-01-06;台北市 內湖區;2018-01-06;資深大數據平台開發工程師(台北)
2018-01-06;金貝科技有限公司;2018-01-06;台北市 內湖區;2018-01-06;運維部門主管 (菲律賓)
2018-01-06;建漢科技股份有限公司;2018-01-06;新竹縣 寶山鄉;2018-01-06;Database Backend Engineer(新竹)
2018-01-06;聯華電子股份有限公司;2018-01-06;台南市 新市區;2018-01-06;深度學習建模與開發工程師_南科
2018-01-06;聯華電子股份有限公司(聯電);2018-01-06;台南市 新市區;2018-01-06;深度學習建模與開發工程師_南科
2018-01-06;玉山銀行;2018-01-06;台北市 松山區;2018-01-06;【107玉山研發替代役】-資料工程師
2018-01-06;Lumentum Operations LLC;2018-01-06;桃園市;2018-01-06;Software Engineer (Enterprise Apps Analyst 3)
2018-01-06;宏碁(Acer);2018-01-06;台北市;2018-01-06;軟體整合架構師 (Software Integration Architect)
2018-01-06;中央研究院;2018-01-06;台北市;2018-01-06;博士後研究
2018-01-06;Alfred Labs Inc.;2018-01-06;台北市 中山區;2018-01-06;Machine Learning Researcher 機器學習研究員
2013-10-26;北京英泰德商务咨询有限公司;2013-10-26;台灣;2013-10-26;知名数据仓库设备商 Experienced Hadoop Architect
2013-10-26;TRG Partners Executive Search;2013-10-26;台灣;2013-10-26;Hadoop 高级工程师/架构师
2016-07-26;經緯智庫股份有限公司(MGR);2016-07-26;台北市;2016-07-26;Big Data System Architect
2016-07-26;友達光電股份有限公司;2016-07-26;台中市 西屯區;2016-07-26;大數據分析系統開發工程師
2013-12-23;台灣積體電路製造股份有限公司;2013-12-23;新竹市;2013-12-23;資訊工程類 - 資訊系統管理工程師
2017-09-29;Google;2017-09-29;台北市;2017-09-29;Google Cloud Consultant, Cloud Professional Services
2017-09-29;經緯智庫股份有限公司(MGR);2017-09-29;台北市;2017-09-29;Sr. APT Backend Developer
2013-11-24;廣達電腦;2013-11-24;新北市 林口區;2013-11-24;PaaS平台服務Java研發專員/工程師
2013-11-15;神通資訊科技股份有限公司;2013-11-15;台北市 內湖區;2013-11-15;軟體工程師(75)
2013-09-04;香港商昇泰科技股份有限公司 ABAX LIMITED;2013-09-04;台中市 西屯區;2013-09-04;Multithreading program 開發工程師 (Multithreading program developer)
2017-08-21;Procter & Gamble;2017-08-21;台北市;2017-08-21;eCommerce IT Manager - Taiwan
2017-08-21;臺北醫學大學;2017-08-21;台北市 信義區;2017-08-21;統計專長專任研究助理
2017-08-21;美傑仕國際股份有限公司;2017-08-21;新北市 汐止區;2017-08-21;倉儲工讀生
2017-08-21;米耶翻譯股份有限公司;2017-08-21;台北市 松山區;2017-08-21;遊戲測試人員
2017-08-21;由樂設計有限公司;2017-08-21;新北市 汐止區;2017-08-21;司機
2017-08-21;維肯國際實業股份有限公司;2017-08-21;台北市 信義區;2017-08-21;台北世貿三館臨時銷售員11/03-11/06共四天
2017-11-21;MediaTek;2017-11-21;新竹市;2017-11-21;Data Analytic Assistant Engineer(Contrator)
2017-11-21;Lumentum Operations LLC;2017-11-21;桃園市;2017-11-21;Software Engineer (Enterprise Apps Analyst 3)
2017-11-21;中國信託金融控股股份有限公司(中國信託);2017-11-21;台北市 南港區;2017-11-21;銀行_行政_大數據架構/開發系統分析師
2017-11-21;經緯智庫股份有限公司(MGR);2017-11-21;台北市;2017-11-21;Backend/Data Engineer
2017-11-21;經緯智庫股份有限公司(MGR);2017-11-21;台北市;2017-11-21;Machine Learning Engineer
2017-11-21;華碩電腦股份有限公司;2017-11-21;台北市 北投區;2017-11-21;IT資訊工程師
2017-11-21;經緯智庫股份有限公司(MGR);2017-11-21;台北市;2017-11-21;IT Data Engineer - DevOPS (Tai
2017-11-21;民揚生醫科技股份有限公司;2017-11-21;苗栗縣 竹南鎮;2017-11-21;雲端平台研發工程師
2017-11-21;瑞星管理顧問股份有限公司;2017-11-21;台北市;2017-11-21;自然語言處理科學家 (NLP)
2017-11-21;台北富邦商業銀行股份有限公司;2017-11-21;台北市;2017-11-21;程式開發資料庫暨統計分析人員
2017-11-21;Deepblu Inc.;2017-11-21;台北市;2017-11-21;Data Analyst 數據分析師
2017-11-21;品嘉企管顧問有限公司;2017-11-21;台北市 中山區;2017-11-21;大數據分析師
2017-11-21;醫療財團法人辜公亮基金會和信治癌中心醫院;2017-11-21;台北市 北投區;2017-11-21;Python資料科學家
2014-01-03;台灣積體電路製造股份有限公司;2014-01-03;台中市 大雅區;2014-01-03;資訊工程類 - 資訊系統管理工程師
2014-01-03;台灣積體電路製造股份有限公司;2014-01-03;台中市 大雅區;2014-01-03;資訊工程類 - 系統/軟體開發工程師
2014-01-03;健豪印刷事業股份有限公司;2014-01-03;台中市;2014-01-03;Hadoop系統工程師
2014-01-03;台灣新蛋股份有限公司;2014-01-03;台中市 西屯區;2014-01-03;Hadoop 軟體工程師
2014-01-03;聯發科技股份有限公司;2014-01-03;新竹市;2014-01-03;IT 應用系統工程師
2014-01-03;廣達電腦股份有限公司;2014-01-03;桃園縣 龜山鄉;2014-01-03;PaaS平台服務Java研發專員/工程師 - J0734
2014-01-24;財團法人趨勢教育基金會;2014-01-24;台北市 大安區;2014-01-24;Web Developer
2014-01-24;國立交通大學:智慧型記憶體晶片系統實驗室;2014-01-24;新竹市;2014-01-24;Hadoop軟體 / 巨量資料處理 / 嵌入式系統開發 研究員
2014-01-24;台灣積體電路製造股份有限公司;2014-01-24;新竹市;2014-01-24;資訊工程類 - 資訊系統管理工程師
2014-02-27;遠傳電信股份有限公司;2014-02-27;台北市 內湖區;2014-02-27;IC-Data Analyst
2014-02-27;北京英泰德商务咨询有限公司;2014-02-27;台灣;2014-02-27;知名数据仓库设备商 Experienced Hadoop Architect
2014-02-27;華亞科技股份有限公司;2014-02-27;桃園縣 龜山鄉;2014-02-27;資訊開發資深工程師
2014-02-27;叡揚資訊股份有限公司;2014-02-27;台北市 中山區;2014-02-27;軟體工程師(14022101)
2016-05-25;愛爾達科技股份有限公司;2016-05-25;台北市 中正區;2016-05-25;軟體工程師
2016-05-25;友達光電股份有限公司;2016-05-25;台中市 西屯區;2016-05-25;大數據分析系統開發工程師
2016-05-25;東森得易購股份有限公司;2016-05-25;新北市 中和區;2016-05-25;程式設計師(資訊八部)
2014-01-29;趨勢科技;2014-01-29;台北市;2014-01-29;Sr. Data Science Engineer
2014-01-29;趨勢科技;2014-01-29;台北市;2014-01-29;Sr. Cloud Service Development Engineer
2014-01-29;新加坡商立可人事顧問公司;2014-01-29;台北市;2014-01-29;高階】Data Researcher
2014-01-29;趨勢科技;2014-01-29;台北市;2014-01-29;TA Engineer (CRM BA)
2013-10-01;廣達電腦股份有限公司;2013-10-01;桃園縣 龜山鄉;2013-10-01;PaaS平台服務Java研發專員/工程師 - J0734
2014-01-09;關貿網路股份有限公司;2014-01-09;台北市 南港區;2014-01-09;研發替代役人員_巨量資料分析平台
2014-01-09;關貿網路股份有限公司;2014-01-09;台北市 南港區;2014-01-09;研發替代役人員_雲端運算平台及營運管理服務機制建置
2013-11-08;宏達國際電子股份有限公司;2013-11-08;新北市 新店區;2013-11-08;(Studio Engineering) Site reliability engineer/Network operation Engineer - J00783
2013-10-23;高瞻資訊股份有限公司;2013-10-23;台北市 內湖區;2013-10-23;Cloud developer
2016-05-26;聯華電子股份有限公司;2016-05-26;新竹市 東區;2016-05-26;IT Senior Engineer(Big data)_竹科
2016-05-26;凌群電腦股份有限公司;2016-05-26;台北市 萬華區;2016-05-26;系統設計師(證券)
2016-05-26;中央研究院;2016-05-26;台北市 南港區;2016-05-26;程式開發/ 系統管理工程師-研發替代役
2013-12-05;關貿網路股份有限公司;2013-12-05;台北市 南港區;2013-12-05;研發替代役人員_巨量資料分析平台
